submission_id,user_id,score,language,predicted_algorithm,method,probability,second_algorithm,second_probability,margin
1323456140,user_0034,17.5,cpp,DP_POSITION_BATTERY_STATE,probabilities,0.7265625,UNKNOWN,0.162109375,0.564453125
1391614198,user_0035,50.0,cpp,GREEDY_CHEAPEST_AVAILABLE_INCREMENTAL_TRACKING,probabilities,0.734375,GREEDY_CHEAPEST_AVAILABLE_LINEAR_SCAN,0.1279296875,0.6064453125
1323404867,user_0036,50.0,cpp,DP_POSITION_BATTERY_STATE,probabilities,0.69921875,UNKNOWN,0.2275390625,0.4716796875
1323445893,user_0037,50.0,cpp,DP_POSITION_BATTERY_STATE,probabilities,0.640625,UNKNOWN,0.34375,0.296875
1342820236,user_0038,2.5,cpp,UNKNOWN,probabilities,0.84375,GREEDY_CHEAPEST_AVAILABLE_LINEAR_SCAN,0.03271484375,0.81103515625
1342820510,user_0038,25.0,cpp,UNKNOWN,probabilities,0.83984375,GREEDY_CHEAPEST_AVAILABLE_INCREMENTAL_TRACKING,0.04736328125,0.79248046875
1342820740,user_0038,50.0,cpp,GREEDY_NEXT_CHEAPER_LINEAR_SCAN,manual_review,,,,
1314237080,user_0039,5.0,java,DP_POSITION_BATTERY_STATE,model_final,,,,
1314237550,user_0039,5.0,java,DP_POSITION_BATTERY_STATE,probabilities,0.48828125,UNKNOWN,0.431640625,0.056640625
1314237599,user_0039,10.0,java,UNKNOWN,probabilities,0.62890625,DP_POSITION_BATTERY_STATE,0.3359375,0.29296875
1314237704,user_0039,25.0,java,UNKNOWN,probabilities,0.609375,DP_POSITION_BATTERY_STATE,0.287109375,0.322265625
1314236017,user_0040,2.5,java,UNKNOWN,probabilities,0.59765625,DP_POSITION_BATTERY_STATE,0.36328125,0.234375
1314236173,user_0040,5.0,java,UNKNOWN,probabilities,0.56640625,DP_POSITION_BATTERY_STATE,0.388671875,0.177734375
1314236206,user_0040,50.0,java,UNKNOWN,probabilities,0.62109375,DP_POSITION_BATTERY_STATE,0.33203125,0.2890625
1314236300,user_0041,5.0,java,UNKNOWN,probabilities,0.99609375,DP_POSITION_BATTERY_STATE,0.001495361328125,0.994598388671875
1314236358,user_0042,2.5,java,UNKNOWN,probabilities,0.90625,SLIDING_WINDOW_MINIMUM_LINEAR_SCAN,0.024169921875,0.882080078125
1314236485,user_0042,2.5,java,UNKNOWN,probabilities,0.96875,SLIDING_WINDOW_MINIMUM_LINEAR_SCAN,0.00946044921875,0.95928955078125
1314236539,user_0042,2.5,java,UNKNOWN,probabilities,0.98046875,SLIDING_WINDOW_MINIMUM_LINEAR_SCAN,0.005126953125,0.975341796875
1344623009,user_0043,50.0,cpp,DP_POSITION_BATTERY_STATE,probabilities,0.66796875,UNKNOWN,0.27734375,0.390625
1344571199,user_0044,50.0,cpp,DP_POSITION_BATTERY_STATE,probabilities,0.65625,UNKNOWN,0.30859375,0.34765625
1332180233,user_0045,22.5,cpp,DP_POSITION_JUMP_COST,manual_review,,,,
1332180294,user_0045,25.0,cpp,DP_POSITION_JUMP_COST,manual_review,,,,
1332180897,user_0045,22.5,cpp,DP_POSITION_BATTERY_STATE,probabilities,0.7109375,UNKNOWN,0.26171875,0.44921875
1332180910,user_0045,17.5,cpp,DP_POSITION_BATTERY_STATE,probabilities,0.75390625,UNKNOWN,0.2158203125,0.5380859375
1332183204,user_0045,50.0,cpp,SLIDING_WINDOW_MINIMUM_LINEAR_SCAN,probabilities,0.5078125,UNKNOWN,0.30859375,0.19921875
1333813811,user_0046,2.5,cpp,UNKNOWN,probabilities,0.4375,GREEDY_CHEAPEST_AVAILABLE_INCREMENTAL_TRACKING,0.33984375,0.09765625
1344528286,user_0047,50.0,cpp,DP_POSITION_BATTERY_STATE,probabilities,0.78125,UNKNOWN,0.154296875,0.626953125
1323451052,user_0048,5.0,java,GREEDY_NEXT_CHEAPER_LINEAR_SCAN,model_final,,,,
1323451990,user_0048,50.0,java,GREEDY_NEXT_CHEAPER_LINEAR_SCAN,manual_review,,,,
1332755515,user_0049,7.5,cpp,UNKNOWN,probabilities,0.6953125,SLIDING_WINDOW_MINIMUM_LINEAR_SCAN,0.13671875,0.55859375
1332755714,user_0049,25.0,cpp,UNKNOWN,probabilities,0.86328125,SLIDING_WINDOW_MINIMUM_LINEAR_SCAN,0.0625,0.80078125
1332755934,user_0049,10.0,cpp,UNKNOWN,probabilities,0.65625,SLIDING_WINDOW_MINIMUM_LINEAR_SCAN,0.166015625,0.490234375
1332756171,user_0049,25.0,cpp,UNKNOWN,probabilities,0.265625,SLIDING_WINDOW_MINIMUM_LINEAR_SCAN,0.20703125,0.05859375
1332756306,user_0049,22.5,cpp,GREEDY_PREFIX_MINIMUM_ACCUMULATION,probabilities,0.4140625,GREEDY_CHEAPEST_AVAILABLE_INCREMENTAL_TRACKING,0.25,0.1640625
1332756905,user_0049,22.5,cpp,GREEDY_PREFIX_MINIMUM_ACCUMULATION,probabilities,0.265625,UNKNOWN,0.265625,0.0
1332757327,user_0049,30.0,cpp,SLIDING_WINDOW_MINIMUM_LINEAR_SCAN,model_final,,,,
1332757539,user_0049,20.0,cpp,UNKNOWN,probabilities,0.56640625,SLIDING_WINDOW_MINIMUM_LINEAR_SCAN,0.2080078125,0.3583984375
1332757956,user_0049,35.0,cpp,UNKNOWN,probabilities,0.55859375,SLIDING_WINDOW_MINIMUM_LINEAR_SCAN,0.2333984375,0.3251953125
1332758186,user_0049,35.0,cpp,UNKNOWN,probabilities,0.609375,SLIDING_WINDOW_MINIMUM_LINEAR_SCAN,0.1748046875,0.4345703125
1332758469,user_0049,32.5,cpp,UNKNOWN,probabilities,0.68359375,SLIDING_WINDOW_MINIMUM_LINEAR_SCAN,0.134765625,0.548828125
1323453172,user_0050,5.0,java,UNKNOWN,probabilities,0.8671875,GREEDY_CHEAPEST_AVAILABLE_INCREMENTAL_TRACKING,0.08056640625,0.78662109375
1314235903,user_0051,22.5,java,UNKNOWN,probabilities,0.5390625,DP_POSITION_BATTERY_STATE,0.369140625,0.169921875
1314236009,user_0051,22.5,java,GREEDY_PREFIX_MINIMUM_ACCUMULATION,probabilities,0.26171875,UNKNOWN,0.26171875,0.0
1314236248,user_0051,32.5,java,SLIDING_WINDOW_MINIMUM_MONOTONIC_DEQUE,probabilities,0.375,GREEDY_CHEAPEST_AVAILABLE_INCREMENTAL_TRACKING,0.1767578125,0.1982421875
1314236440,user_0051,22.5,java,UNKNOWN,probabilities,0.5546875,SLIDING_WINDOW_MINIMUM_LINEAR_SCAN,0.296875,0.2578125
1314236793,user_0051,50.0,java,UNKNOWN,probabilities,0.671875,SLIDING_WINDOW_MINIMUM_LINEAR_SCAN,0.1923828125,0.4794921875
1324922821,user_0051,50.0,java,UNKNOWN,probabilities,0.5234375,SLIDING_WINDOW_MINIMUM_LINEAR_SCAN,0.248046875,0.275390625
1331964903,user_0052,5.0,cpp,UNKNOWN,probabilities,0.921875,GREEDY_CHEAPEST_AVAILABLE_INCREMENTAL_TRACKING,0.04052734375,0.88134765625
1331965339,user_0052,20.0,cpp,UNKNOWN,probabilities,0.9609375,GREEDY_CHEAPEST_AVAILABLE_INCREMENTAL_TRACKING,0.017578125,0.943359375
1331965868,user_0052,22.5,cpp,SLIDING_WINDOW_MINIMUM_LINEAR_SCAN,probabilities,0.353515625,UNKNOWN,0.2138671875,0.1396484375
1331966085,user_0052,50.0,cpp,SLIDING_WINDOW_MINIMUM_LINEAR_SCAN,model_final,,,,
1314237343,user_0053,7.5,java,UNKNOWN,probabilities,0.9921875,DP_POSITION_BATTERY_STATE,0.0027923583984375,0.9893951416015624
1323452108,user_0054,5.0,java,UNKNOWN,probabilities,0.64453125,GREEDY_CHEAPEST_AVAILABLE_INCREMENTAL_TRACKING,0.1123046875,0.5322265625
1323452771,user_0054,22.5,java,GREEDY_CHEAPEST_AVAILABLE_LINEAR_SCAN,model_final,,,,
1323452822,user_0054,22.5,java,GREEDY_NEXT_CHEAPER_LINEAR_SCAN,model_final,,,,
1323453010,user_0054,25.0,java,GREEDY_NEXT_CHEAPER_LINEAR_SCAN,manual_review,,,,
1378064904,user_0055,7.5,cpp,UNKNOWN,probabilities,0.9921875,DP_POSITION_BATTERY_STATE,0.00457763671875,0.98760986328125
1378065084,user_0055,5.0,cpp,GREEDY_CHEAPEST_AVAILABLE_INCREMENTAL_TRACKING,model_final,,,,
1323455040,user_0056,50.0,cpp,DP_POSITION_BATTERY_STATE,probabilities,0.71875,UNKNOWN,0.265625,0.453125
1323426975,user_0057,2.5,java,UNKNOWN,probabilities,0.53515625,GREEDY_CHEAPEST_AVAILABLE_LINEAR_SCAN,0.1533203125,0.3818359375
1323427082,user_0057,2.5,java,UNKNOWN,probabilities,0.462890625,GREEDY_CHEAPEST_AVAILABLE_LINEAR_SCAN,0.150390625,0.3125
1323427149,user_0057,2.5,java,UNKNOWN,probabilities,0.5546875,GREEDY_CHEAPEST_AVAILABLE_LINEAR_SCAN,0.1396484375,0.4150390625
1323427412,user_0057,10.0,java,UNKNOWN,probabilities,0.67578125,GREEDY_CHEAPEST_AVAILABLE_INCREMENTAL_TRACKING,0.1328125,0.54296875
1323427513,user_0057,10.0,java,UNKNOWN,probabilities,0.80078125,GREEDY_CHEAPEST_AVAILABLE_INCREMENTAL_TRACKING,0.0654296875,0.7353515625
1323427555,user_0057,22.5,java,GREEDY_CHEAPEST_AVAILABLE_INCREMENTAL_TRACKING,model_final,,,,
1323428499,user_0057,22.5,java,UNKNOWN,probabilities,0.40234375,GREEDY_CHEAPEST_AVAILABLE_INCREMENTAL_TRACKING,0.2158203125,0.1865234375
1314237203,user_0058,5.0,java,DP_POSITION_BATTERY_STATE,probabilities,0.625,UNKNOWN,0.3359375,0.2890625
1314237439,user_0058,25.0,java,DP_POSITION_BATTERY_STATE,probabilities,0.62890625,UNKNOWN,0.3359375,0.29296875
1323396504,user_0059,50.0,java,DP_POSITION_BATTERY_STATE,probabilities,0.87109375,UNKNOWN,0.11767578125,0.75341796875
1314235507,user_0060,7.5,java,UNKNOWN,probabilities,0.96484375,DP_POSITION_BATTERY_STATE,0.022705078125,0.942138671875
1314235002,user_0061,50.0,java,GREEDY_NEXT_CHEAPER_LINEAR_SCAN,manual_review,,,,
1323455682,user_0061,50.0,cpp,DP_POSITION_BATTERY_STATE,probabilities,0.734375,UNKNOWN,0.23828125,0.49609375
1332581141,user_0061,50.0,cpp,DP_POSITION_BATTERY_STATE,probabilities,0.58203125,UNKNOWN,0.400390625,0.181640625
1408568888,user_0062,5.0,cpp,DP_POSITION_BATTERY_STATE,probabilities,0.515625,UNKNOWN,0.455078125,0.060546875
1408569671,user_0062,17.5,cpp,UNKNOWN,probabilities,0.6875,DP_POSITION_BATTERY_STATE,0.287109375,0.400390625
1408569744,user_0062,50.0,cpp,UNKNOWN,probabilities,0.87109375,DP_POSITION_BATTERY_STATE,0.11767578125,0.75341796875
1361904834,user_0063,20.0,cpp,GREEDY_NEXT_CHEAPER_LINEAR_SCAN,model_final,,,,
1408490781,user_0064,50.0,cpp,DP_POSITION_BATTERY_STATE,probabilities,0.85546875,UNKNOWN,0.1318359375,0.7236328125
1408567387,user_0065,50.0,cpp,DIJKSTRA_POSITION_BATTERY_STATE,probabilities,0.9765625,UNKNOWN,0.0179443359375,0.9586181640625
1408528181,user_0066,50.0,cpp,GREEDY_NEXT_CHEAPER_LINEAR_SCAN,probabilities,0.6796875,GREEDY_CHEAPEST_AVAILABLE_LINEAR_SCAN,0.171875,0.5078125
1408492477,user_0067,2.5,cpp,GREEDY_CHEAPEST_AVAILABLE_INCREMENTAL_TRACKING,probabilities,0.34375,GREEDY_CHEAPEST_AVAILABLE_LINEAR_SCAN,0.2080078125,0.1357421875
1408492505,user_0067,50.0,cpp,GREEDY_CHEAPEST_AVAILABLE_INCREMENTAL_TRACKING,probabilities,0.330078125,UNKNOWN,0.201171875,0.12890625
1391802530,user_0068,25.0,cpp,DP_POSITION_BATTERY_STATE,probabilities,0.8671875,UNKNOWN,0.11767578125,0.74951171875
1391802591,user_0068,50.0,cpp,SLIDING_WINDOW_MINIMUM_LINEAR_SCAN,probabilities,0.400390625,UNKNOWN,0.3125,0.087890625
1391931169,user_0069,22.5,cpp,UNKNOWN,probabilities,0.51171875,GREEDY_PREFIX_MINIMUM_ACCUMULATION,0.3515625,0.16015625
1391931580,user_0069,7.5,cpp,GREEDY_CHEAPEST_AVAILABLE_INCREMENTAL_TRACKING,model_final,,,,
1391931654,user_0069,7.5,cpp,UNKNOWN,probabilities,0.93359375,GREEDY_PREFIX_MINIMUM_ACCUMULATION,0.02197265625,0.91162109375
1391931719,user_0069,22.5,cpp,GREEDY_CHEAPEST_AVAILABLE_LINEAR_SCAN,model_final,,,,
1391931891,user_0069,50.0,cpp,GREEDY_NEXT_CHEAPER_LINEAR_SCAN,probabilities,0.7265625,GREEDY_CHEAPEST_AVAILABLE_LINEAR_SCAN,0.1435546875,0.5830078125
1408527096,user_0070,50.0,cpp,DP_POSITION_BATTERY_STATE,probabilities,0.8046875,UNKNOWN,0.1796875,0.625
1408521656,user_0071,25.0,cpp,DP_POSITION_BATTERY_STATE,probabilities,0.80859375,UNKNOWN,0.1806640625,0.6279296875
1408532058,user_0072,50.0,java,SLIDING_WINDOW_MINIMUM_LINEAR_SCAN,probabilities,0.8515625,UNKNOWN,0.048095703125,0.803466796875
1408421101,user_0073,50.0,cpp,SLIDING_WINDOW_MINIMUM_LINEAR_SCAN,manual_review,,,,
1323455841,user_0074,50.0,cpp,DP_POSITION_BATTERY_STATE,probabilities,0.4921875,UNKNOWN,0.4921875,0.0
1408406046,user_0075,50.0,cpp,DP_POSITION_BATTERY_STATE,probabilities,0.94140625,UNKNOWN,0.046875,0.89453125
1391863583,user_0076,22.5,cpp,GREEDY_PREFIX_MINIMUM_ACCUMULATION,probabilities,0.58203125,UNKNOWN,0.353515625,0.228515625
1391863884,user_0076,25.0,cpp,SLIDING_WINDOW_MINIMUM_HEAP,model_final,,,,
1391864055,user_0076,25.0,cpp,DP_POSITION_JUMP_COST,manual_review,,,,
1391864073,user_0076,25.0,cpp,DP_POSITION_BATTERY_STATE,probabilities,0.8359375,UNKNOWN,0.1455078125,0.6904296875
1361903669,user_0077,22.5,cpp,GREEDY_PREFIX_MINIMUM_ACCUMULATION,probabilities,0.59375,UNKNOWN,0.2470703125,0.3466796875
1361903931,user_0077,50.0,cpp,SLIDING_WINDOW_MINIMUM_LINEAR_SCAN,probabilities,0.7734375,UNKNOWN,0.07177734375,0.70166015625
1314236007,user_0078,5.0,cpp,UNKNOWN,probabilities,0.9765625,GREEDY_CHEAPEST_AVAILABLE_INCREMENTAL_TRACKING,0.00579833984375,0.97076416015625
1314236025,user_0078,2.5,cpp,UNKNOWN,probabilities,0.98828125,DP_POSITION_BATTERY_STATE,0.0024566650390625,0.9858245849609376
1314236062,user_0078,2.5,cpp,UNKNOWN,probabilities,0.9921875,DP_POSITION_BATTERY_STATE,0.0027923583984375,0.9893951416015624
1314236081,user_0078,2.5,cpp,UNKNOWN,probabilities,0.9921875,DP_POSITION_BATTERY_STATE,0.0024566650390625,0.9897308349609376
1314236932,user_0078,5.0,cpp,DP_POSITION_BATTERY_STATE,model_final,,,,
1314237044,user_0078,2.5,cpp,UNKNOWN,probabilities,0.609375,DP_POSITION_BATTERY_STATE,0.326171875,0.283203125
1314237405,user_0078,20.0,cpp,UNKNOWN,probabilities,0.890625,DP_POSITION_BATTERY_STATE,0.09375,0.796875
