problem,submission_id,user_id,score,language,predicted_algorithm,best_reference_id,jplag_similarity,feature_similarity,score_compatibility,combined_score,second_combined_score,combined_margin,confidence,tests_run,tests_passed,tests_failed,pass_rate_percentage,wrong_answers,timeouts,runtime_errors,compilation_error,passed_tests,failed_tests,timeout_tests,runtime_error_tests,total_execution_time_seconds,average_execution_time_seconds,maximum_execution_time_seconds
gigel-si-telefonul,1314236735,user_0092,2.5,cpp,unknown,1344719237,0.0,0.804719,1.0,0.341416,0.320078,0.021337,low,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],3.086724,0.140306,0.625261
gigel-si-telefonul,1314236944,user_0024,2.5,cpp,unknown,1344719237,0.0,0.874815,1.0,0.362444,0.34736,0.015085,low,22,3,19,13.64,5,14,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input03.txt"", ""input04.txt"", ""input07.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input21.txt""]",[],43.147886,1.961268,3.0
gigel-si-telefonul,1314237044,user_0078,2.5,cpp,unknown,1323427915,0.0,0.878743,1.0,0.363623,0.343007,0.020616,low,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],1.77866,0.080848,0.248487
gigel-si-telefonul,1314237068,user_0125,2.5,cpp,unknown,1344719237,0.0,0.93344,1.0,0.380032,0.349849,0.030183,low,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],2.61483,0.118856,0.64585
gigel-si-telefonul,1314237125,user_0107,2.5,java,dynamic_programming,1314236793,0.454148,0.879481,0.05,0.541333,0.0,0.541333,medium,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],3.930701,0.178668,0.316556
gigel-si-telefonul,1314237172,user_0107,2.5,java,dynamic_programming,1314236793,0.454148,0.878694,0.05,0.541097,0.0,0.541097,medium,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],3.900565,0.177298,0.355437
gigel-si-telefonul,1314237333,user_0118,2.5,java,dynamic_programming,1314236793,0.480349,0.836175,0.05,0.544062,0.0,0.544062,medium,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],3.023245,0.13742,0.199553
gigel-si-telefonul,1314237381,user_0118,2.5,java,dynamic_programming,1314236793,0.474138,0.821782,0.05,0.536017,0.0,0.536017,medium,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],2.851746,0.129625,0.181083
gigel-si-telefonul,1323426975,user_0057,2.5,java,dynamic_programming,1314236793,0.45614,0.899526,0.05,0.548542,0.0,0.548542,medium,22,3,19,13.64,8,11,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input03.txt"", ""input07.txt"", ""input10.txt"", ""input12.txt"", ""input13.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input21.txt""]",[],34.729948,1.578634,3.0
gigel-si-telefonul,1323427082,user_0057,2.5,java,dynamic_programming,1314236793,0.470588,0.909467,0.05,0.560193,0.0,0.560193,medium,22,3,19,13.64,7,12,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input03.txt"", ""input07.txt"", ""input10.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input21.txt""]",[],37.540846,1.706402,3.0
gigel-si-telefonul,1323427149,user_0057,2.5,java,dynamic_programming,1314236793,0.468468,0.92203,0.05,0.56269,0.0,0.56269,medium,22,2,20,9.09,10,10,0,False,"[""input00.txt"", ""input02.txt""]","[""input01.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input08.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input15.txt"", ""input19.txt"", ""input21.txt""]",[],31.536683,1.433486,3.0
gigel-si-telefonul,1323427915,user_0014,2.5,cpp,dynamic_programming,1323427915,1.0,1.0,1.0,1.0,1.0,0.0,reference,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],3.087442,0.140338,0.33215
gigel-si-telefonul,1323430764,user_0029,2.5,java,dynamic_programming,1314236793,0.45614,0.907133,0.05,0.550824,0.0,0.550824,medium,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],3.396093,0.154368,0.170729
gigel-si-telefonul,1323453816,user_0028,2.5,java,dynamic_programming,1314236793,0.450216,0.919596,0.05,0.551009,0.0,0.551009,medium,22,1,21,4.55,21,0,0,False,"[""input21.txt""]","[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt""]",[],[],4.042816,0.183764,0.302914
gigel-si-telefonul,1333813811,user_0046,2.5,cpp,unknown,1344719237,0.0,0.927864,1.0,0.378359,0.34888,0.02948,low,22,3,19,13.64,18,1,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input03.txt""]",[],4.846494,0.220295,3.0
gigel-si-telefonul,1342820236,user_0038,2.5,cpp,dynamic_programming,1408462797,0.268041,0.826985,1.0,0.50892,0.357589,0.151331,medium,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],1.794937,0.081588,0.399747
gigel-si-telefonul,1344719237,user_0027,2.5,cpp,greedy,1344719237,1.0,1.0,1.0,1.0,1.0,0.0,reference,22,3,19,13.64,0,5,14,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input13.txt""]","[""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",18.655219,0.847965,3.0
gigel-si-telefonul,1361900913,user_0147,2.5,cpp,unknown,1344719237,0.0,0.870388,1.0,0.361117,0.348814,0.012302,low,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],1.790048,0.081366,0.371152
gigel-si-telefonul,1378157210,user_0100,2.5,cpp,unknown,1408462797,0.0,0.96095,1.0,0.388285,0.350085,0.0382,low,22,1,21,4.55,21,0,0,False,"[""input02.txt""]","[""input00.txt"", ""input01.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],1.893665,0.086076,0.384962
gigel-si-telefonul,1391830968,user_0157,2.5,java,dynamic_programming,1314236793,0.479263,0.924253,0.05,0.569834,0.0,0.569834,medium,22,3,19,13.64,18,0,1,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],"[""input21.txt""]",3.257618,0.148074,0.300754
gigel-si-telefonul,1408462797,user_0139,2.5,cpp,dynamic_programming,1408462797,1.0,1.0,1.0,1.0,1.0,0.0,reference,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],1.841878,0.083722,0.279959
gigel-si-telefonul,1408462834,user_0139,2.5,cpp,dynamic_programming,1408462797,0.733333,0.996287,1.0,0.838886,0.35009,0.488796,high,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],1.820136,0.082733,0.337063
gigel-si-telefonul,1408492477,user_0067,2.5,cpp,unknown,1344719237,0.0,0.884173,1.0,0.365252,0.354941,0.010311,low,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],1.583108,0.071959,0.270854
gigel-si-telefonul,1408493651,user_0156,2.5,cpp,unknown,1408559415,0.294737,0.958215,0.15,0.479307,0.326659,0.152648,low,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],1.669089,0.075868,0.299068
gigel-si-telefonul,1408512846,user_0156,2.5,cpp,unknown,1408559415,0.294737,0.982934,0.15,0.486722,0.323977,0.162745,low,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],1.825143,0.082961,0.255675
gigel-si-telefonul,1408568669,user_0174,2.5,cpp,unknown,1344719237,0.0,0.909764,1.0,0.372929,0.365513,0.007416,low,22,2,20,9.09,0,20,0,False,"[""input00.txt"", ""input02.txt""]","[""input01.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input01.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],60.30846,2.741294,3.0
gigel-si-telefonul,1314235836,user_0172,5.0,cpp,unknown,1408462797,0.0,0.969153,0.95,0.385746,0.348649,0.037096,low,22,4,18,18.18,18,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input20.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input21.txt""]",[],[],2.772175,0.126008,1.052533
gigel-si-telefonul,1314236007,user_0078,5.0,cpp,unknown,1344719237,0.0,0.933569,0.95,0.375071,0.348866,0.026204,low,22,4,18,18.18,18,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input21.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt""]",[],[],3.200189,0.145463,0.706487
gigel-si-telefonul,1314236173,user_0040,5.0,java,dynamic_programming,1314236793,0.56,0.835283,0.1,0.596585,0.0,0.596585,medium,22,4,18,18.18,18,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input20.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input21.txt""]",[],[],4.453023,0.20241,0.516166
gigel-si-telefonul,1314236300,user_0041,5.0,java,dynamic_programming,1314236793,0.495238,0.9286,0.1,0.585723,0.0,0.585723,medium,22,3,19,13.64,19,0,0,False,"[""input00.txt"", ""input02.txt"", ""input21.txt""]","[""input01.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt""]",[],[],2.582559,0.117389,0.191571
gigel-si-telefonul,1314236861,user_0092,5.0,cpp,unknown,1344719237,0.0,0.792549,0.95,0.332765,0.311402,0.021363,low,22,4,18,18.18,18,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input21.txt""]","[""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt""]",[],[],2.240211,0.101828,0.584556
